44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,1
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44770.00,2
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
44768.00,0
